CustomerID,Total_Quantity,Total_Revenue,Transactions,Unique_Products
15261.0,270,254.82,1,19
15154.0,89,254.28,1,66
12604.0,201,254.18,2,15
14765.0,135,254.11,3,38
15689.0,84,254.1,2,8
12797.0,118,254.03,1,13
15759.0,60,253.04,3,5
15019.0,150,252.81,1,64
15035.0,245,252.73000000000002,1,26
13404.0,111,252.49,2,11
15346.0,144,252.42000000000002,1,17
13645.0,158,252.1,1,5
13711.0,140,252.06,2,11
16330.0,147,251.91,3,39
16836.0,165,251.87,2,11
17155.0,242,251.70000000000002,2,19
16976.0,88,251.51999999999998,1,2
13512.0,143,251.21,1,15
14501.0,161,251.21,2,9
16024.0,397,251.03,1,61
13207.0,130,250.26000000000002,2,7
16596.0,97,250.15,2,12
17303.0,144,250.04,1,53
15510.0,2,250.0,1,1
17456.0,222,249.86,1,17
16124.0,48,249.0,1,11
13061.0,107,248.61,1,10
16510.0,92,248.1,1,13
15097.0,170,248.08,1,25
13592.0,84,247.95999999999998,4,15
18072.0,288,247.44,1,18
18009.0,125,247.39,1,31
13349.0,225,247.32,1,16
14658.0,47,247.15,2,27
15783.0,212,246.3,1,14
17278.0,179,246.04,1,15
16778.0,194,245.94,2,16
17771.0,287,245.81,2,51
12660.0,127,245.1,1,13
15118.0,1440,244.8,1,1
16528.0,171,244.41,1,17
17892.0,109,244.1,3,27
17925.0,72,244.08,1,1
13103.0,82,243.94,1,8
16793.0,146,243.84,1,16
18193.0,124,243.76,1,16
13886.0,126,243.56,1,16
15634.0,99,243.55,1,15
17339.0,152,243.36,2,9
16601.0,133,242.7,1,29
16215.0,104,242.35,1,14
15776.0,138,241.62,1,18
14523.0,251,241.09,1,12
16427.0,156,241.06,2,8
17051.0,179,240.89000000000001,1,40
15598.0,160,240.68,1,14
15286.0,55,240.55,1,3
13565.0,172,240.22,2,35
17256.0,141,240.0,2,12
17181.0,241,239.92000000000002,2,23
15690.0,408,239.76,2,19
13570.0,161,239.49,1,27
17684.0,145,239.41,1,15
16756.0,106,239.4,1,13
12561.0,177,238.85,1,16
12718.0,203,238.25,1,19
17877.0,98,237.61,1,12
14586.0,444,237.36,1,19
15457.0,132,237.07,1,56
12732.0,111,236.26000000000002,1,12
16026.0,243,236.09,1,30
14647.0,91,236.04000000000002,1,24
13187.0,95,236.02,1,37
14375.0,184,235.56,1,57
15850.0,298,234.88,2,87
15462.0,172,234.6,3,9
14473.0,88,234.34000000000003,2,7
17060.0,216,234.24,1,5
16961.0,125,234.17,1,14
12736.0,173,234.0,1,4
13348.0,136,233.76,1,14
16583.0,111,233.45,1,14
16302.0,158,233.22,1,11
13678.0,924,232.6,1,16
18213.0,232,232.48000000000002,1,15
16117.0,130,232.21,1,30
17908.0,169,232.03,1,51
14995.0,102,231.98000000000002,2,53
15393.0,150,231.86,2,10
17111.0,282,231.61,1,29
16641.0,256,231.10000000000002,1,12
18030.0,67,230.64999999999998,2,8
16445.0,111,230.51,1,62
17125.0,281,230.5,1,34
13786.0,136,230.39999999999998,1,7
16926.0,35,230.25,1,14
13960.0,142,230.22,2,11
12812.0,164,229.64000000000001,1,15
13008.0,175,229.46999999999997,1,14
15528.0,123,229.33,1,26
14793.0,91,228.99,1,14
17347.0,216,228.96,1,1
13146.0,154,228.91,1,16
13712.0,352,228.84,1,10
13070.0,110,228.8,1,9
17969.0,152,228.2,2,14
16527.0,106,228.06,1,14
14569.0,79,227.39,1,10
17212.0,147,226.85,1,4
13474.0,129,226.84,1,59
17572.0,95,226.75000000000003,4,7
18005.0,86,226.47,2,52
17860.0,93,226.45000000000002,1,49
16315.0,75,226.37,1,14
16619.0,133,226.21,1,14
17789.0,74,225.9,1,14
12672.0,78,225.89999999999998,1,10
14624.0,162,225.85,2,13
12402.0,94,225.6,1,11
16690.0,138,225.57999999999998,2,10
14052.0,89,225.36,1,56
15483.0,291,225.26,4,74
16587.0,71,225.15,1,13
14357.0,147,225.12,1,39
17171.0,185,224.91,1,16
15175.0,454,224.14,1,23
16471.0,141,223.95000000000002,1,13
16753.0,189,223.92000000000002,1,34
14929.0,136,223.88,1,11
13926.0,104,223.85000000000002,1,11
17534.0,103,223.36,1,9
15637.0,128,223.36,1,15
13382.0,131,222.99,1,15
16777.0,62,222.62,2,45
18101.0,87,222.4,2,37
14598.0,189,221.97,1,49
14960.0,221,221.27,2,23
13419.0,275,221.06,1,16
16482.0,346,220.62,1,18
13079.0,62,220.10000000000002,5,2
18114.0,55,220.1,1,28
13600.0,324,219.52,1,19
15096.0,120,219.39000000000001,1,11
12702.0,53,219.0,1,12
15790.0,113,218.75,1,34
13669.0,237,218.55,2,9
12574.0,61,218.45,1,11
15724.0,73,218.25,2,11
14570.0,95,218.06,2,29
16634.0,82,217.9,2,9
16392.0,201,217.89,1,41
15554.0,74,217.2,1,14
16080.0,128,217.16,2,10
13739.0,54,216.9,1,3
13503.0,248,216.85,1,17
12897.0,110,216.5,2,3
15604.0,159,216.39,1,17
17436.0,90,216.29999999999998,2,7
14104.0,72,216.20999999999998,2,21
13858.0,75,216.17,1,11
18212.0,92,216.07,1,30
16179.0,99,215.83,1,11
17580.0,88,215.72,3,43
16189.0,134,215.48,2,9
16190.0,88,215.08,1,6
16519.0,54,215.07999999999998,2,13
12831.0,135,215.05,1,9
12588.0,53,214.89999999999998,1,10
16338.0,94,214.79999999999998,1,11
17619.0,124,214.37,1,71
16846.0,135,214.32,1,11
15460.0,107,214.26,1,53
16647.0,146,214.06,2,12
14601.0,168,213.96,1,7
13621.0,343,213.85,1,19
17153.0,104,213.78,1,14
14241.0,146,213.70000000000002,1,10
13411.0,72,213.55,1,17
16591.0,41,213.5,1,10
15540.0,200,213.3,1,15
17928.0,140,212.54,2,23
15866.0,124,211.89,1,43
16017.0,102,211.88,1,26
16356.0,93,211.77,3,20
16411.0,131,211.7,2,41
15703.0,66,211.5,1,5
13271.0,240,211.49,1,79
12995.0,108,211.32,1,3
13532.0,129,210.31,1,66
13828.0,311,209.49,1,15
17855.0,197,208.97,1,17
15327.0,116,208.75,1,10
17514.0,135,208.65,1,40
15897.0,223,208.59,2,17
16457.0,140,208.36,1,9
12547.0,134,207.79999999999998,2,7
18191.0,140,207.79999999999998,1,7
16866.0,60,207.73999999999998,3,10
15052.0,79,207.73000000000002,1,27
16323.0,50,207.50000000000003,1,1
17923.0,50,207.50000000000003,1,1
16752.0,54,207.5,1,9
13099.0,288,207.35999999999999,1,1
15925.0,93,207.15,1,12
15820.0,128,206.98,1,17
17166.0,78,206.34,2,11
14964.0,143,206.21,1,13
13065.0,74,205.86,1,14
17670.0,110,205.7,1,11
17843.0,113,205.48,1,36
15307.0,37,205.3,1,12
15758.0,47,205.25,1,9
13513.0,109,205.1,1,10
15319.0,175,204.5,1,16
17206.0,76,204.24,1,7
18273.0,80,204.0,3,1
13017.0,48,204.0,1,1
17187.0,144,203.95,1,10
17394.0,241,203.86999999999998,1,4
17891.0,393,203.85999999999999,1,34
17376.0,86,203.2,2,23
14381.0,146,202.68,1,56
18169.0,61,202.65,1,9
14984.0,58,202.37,2,37
16895.0,91,202.27,1,57
14385.0,159,202.11,3,13
13428.0,151,201.78,1,70
15347.0,130,201.60000000000002,1,5
17889.0,77,201.37,2,20
13295.0,82,201.20000000000002,1,10
13284.0,91,201.19,1,13
16965.0,291,201.19,1,26
13859.0,129,201.16,1,27
17988.0,43,201.12,7,37
18126.0,135,200.92000000000002,1,52
17693.0,231,200.47,1,16
13262.0,125,200.29,1,11
16415.0,178,200.27,1,45
15437.0,79,200.16,1,44
13980.0,172,200.14,1,11
14782.0,114,200.10000000000002,1,6
13723.0,43,199.85000000000002,1,6
15593.0,60,199.8,1,5
13322.0,117,199.48000000000002,1,25
16832.0,33,199.15,3,11
18110.0,72,198.8,1,33
17987.0,261,198.57,1,13
16178.0,94,197.9,1,8
12450.0,128,197.88,2,7
12581.0,161,197.71,1,15
14185.0,6,197.65,1,3
14789.0,116,197.64,1,6
16829.0,99,197.22,1,11
15234.0,196,197.0,1,14
12586.0,79,196.94000000000003,1,11
13436.0,76,196.89,1,12
15746.0,178,196.88,1,28
13978.0,315,196.79000000000002,2,14
16112.0,574,195.73999999999998,4,15
13792.0,92,195.55,2,13
17010.0,118,195.36,1,11
14666.0,161,195.25,1,14
15612.0,52,195.15,2,4
17475.0,178,194.37,1,14
15683.0,131,193.75,1,10
17343.0,56,193.64,1,17
15198.0,120,193.64,2,10
16847.0,78,193.44,1,12
14806.0,330,193.39000000000001,1,11
17383.0,148,193.39000000000001,1,49
14476.0,110,193.0,1,17
12522.0,194,192.72,2,11
14768.0,52,192.60000000000002,2,4
12791.0,97,192.60000000000002,1,2
16887.0,156,192.32999999999998,1,35
17608.0,229,191.99,2,54
14100.0,63,191.95000000000002,1,24
15909.0,98,191.94,1,7
14087.0,250,191.47,1,61
15692.0,138,191.04,1,12
17233.0,131,190.88,1,25
15723.0,73,190.7,1,37
13033.0,83,190.55,1,11
15412.0,108,190.53,1,10
13972.0,187,190.25,2,15
12361.0,91,189.9,1,10
13826.0,82,189.5,1,10
13663.0,91,189.47,1,13
14801.0,173,189.34,1,56
14830.0,164,188.88,1,39
14697.0,181,188.60999999999999,2,22
17781.0,34,188.02,2,12
17279.0,48,187.82999999999998,1,8
18013.0,285,187.29,2,31
13568.0,66,187.05,1,41
17440.0,246,186.42000000000002,3,3
13672.0,57,186.39000000000001,2,4
14551.0,106,186.23,2,9
15567.0,223,186.01,1,7
12641.0,72,185.9,1,10
17574.0,77,185.65,1,8
14199.0,28,185.39999999999998,1,2
16097.0,87,185.04999999999998,1,10
13482.0,116,184.64,1,11
17680.0,96,184.4,1,11
16433.0,106,184.26,1,17
15124.0,233,184.19,2,14
14326.0,103,183.85,1,8
16914.0,112,183.76,1,25
16680.0,94,183.7,1,10
14059.0,128,183.6,1,8
13460.0,286,183.44,2,16
13059.0,35,183.4,1,8
14966.0,179,183.02,1,35
16448.0,76,182.99,1,19
14082.0,110,182.25,1,28
15886.0,147,181.09,1,12
16594.0,64,181.09,1,53
17904.0,59,181.07,1,33
15945.0,52,181.0,1,2
16835.0,61,180.85,2,10
18119.0,124,180.7,1,29
18280.0,45,180.60000000000002,1,10
13710.0,176,180.48,1,8
14722.0,118,180.42000000000002,1,28
12622.0,69,180.1,1,11
15041.0,103,179.93,1,66
18147.0,203,179.33999999999997,2,7
15895.0,94,179.17,1,11
15454.0,86,179.1,1,23
16990.0,100,179.0,1,1
14705.0,100,179.0,1,1
16620.0,88,178.96,2,9
15139.0,208,178.96,2,13
15262.0,73,178.95000000000002,1,10
17660.0,121,178.75,1,37
13778.0,70,178.7,1,9
17879.0,45,178.51999999999998,1,6
15292.0,55,178.39,1,24
18045.0,138,178.34,1,43
17253.0,43,178.26,1,18
17356.0,166,178.22,1,19
18282.0,103,178.05,2,12
16403.0,114,177.5,1,10
13618.0,246,177.34,1,13
12618.0,96,177.31,1,11
13072.0,69,177.15,1,7
17947.0,168,176.68,1,9
14287.0,261,176.63,3,9
12893.0,90,176.55,1,27
12509.0,55,176.5,1,7
18274.0,88,175.92,1,11
17582.0,123,175.27,1,28
17331.0,16,175.2,1,1
16144.0,16,175.2,1,1
18010.0,60,174.8,1,14
14355.0,92,174.4,1,11
14518.0,278,174.37,1,16
18278.0,66,173.9,1,9
16861.0,140,173.76,2,6
14798.0,150,173.74,3,11
16565.0,46,173.7,1,3
12441.0,121,173.55,1,11
17772.0,55,173.45,2,50
15565.0,60,173.16,2,8
15670.0,91,173.05,1,12
14693.0,34,172.9,1,8
12923.0,68,172.82,1,28
18048.0,127,172.29000000000002,2,6
13922.0,93,172.25,1,7
13690.0,67,172.25,1,9
12442.0,182,172.06,1,12
16773.0,171,171.59,1,23
17245.0,75,171.45,1,9
13560.0,63,171.42000000000002,1,32
15432.0,65,171.19,1,10
14536.0,39,170.95,1,18
17542.0,134,170.75,1,24
14860.0,232,170.32,1,11
15335.0,79,170.22,1,34
18058.0,88,170.16,1,3
15016.0,76,170.04,1,20
13962.0,87,169.55,2,11
14218.0,160,169.48000000000002,1,12
12367.0,173,168.9,1,11
14578.0,240,168.63,1,24
18269.0,76,168.6,1,7
18099.0,149,168.31,1,19
15888.0,76,168.31,1,11
16282.0,114,168.3,1,11
17737.0,108,168.24,2,8
15986.0,268,168.12,1,14
15374.0,126,168.0,1,3
12551.0,100,168.0,1,10
16952.0,92,167.61,2,16
17367.0,149,167.55,1,33
15920.0,99,167.5,4,53
16405.0,187,167.25,2,3
14295.0,84,166.20000000000002,1,5
17650.0,150,166.08,1,8
12817.0,53,166.04,1,4
18088.0,107,166.03,1,35
17561.0,144,165.12,1,44
18042.0,33,165.04999999999998,1,7
15316.0,100,165.0,1,1
13470.0,100,165.0,2,7
15904.0,84,164.68,1,30
17535.0,136,164.4,1,13
13603.0,164,164.34,1,27
14552.0,90,164.22,1,57
14354.0,210,163.62,2,9
17110.0,50,163.29999999999998,1,12
17301.0,137,163.24,1,59
13223.0,88,163.20000000000002,2,5
14485.0,70,162.8,1,44
12920.0,128,162.78,1,27
16517.0,96,162.7,1,17
15733.0,62,162.3,1,10
18014.0,66,162.22,1,29
15325.0,231,161.74,1,47
17600.0,144,161.67000000000002,1,13
15458.0,156,161.64,1,7
16113.0,176,161.38,1,30
14237.0,38,161.0,1,9
13229.0,63,160.95,1,10
15852.0,48,160.71,2,22
12573.0,84,160.54000000000002,1,26
18203.0,43,160.42000000000002,1,19
18146.0,153,160.35000000000002,2,10
14714.0,229,160.19,1,10
12966.0,75,160.18,1,10
13598.0,52,160.04,1,33
13420.0,101,159.85,2,8
16213.0,48,159.0,1,6
18224.0,69,158.95000000000002,1,10
13937.0,123,158.85,1,9
15167.0,65,158.8,1,39
14089.0,133,158.75,1,13
17165.0,100,158.68,1,10
15160.0,84,158.16,1,4
15348.0,84,158.04,1,9
18004.0,75,157.92,1,32
17556.0,101,157.9,1,6
14799.0,146,157.7,1,13
17344.0,65,157.62,1,31
14148.0,16,157.2,1,3
17128.0,76,157.09,1,14
14585.0,91,157.05,1,29
17118.0,154,157.02,1,10
15007.0,69,156.91,1,12
15988.0,180,156.78,1,26
14406.0,77,156.75,1,8
15438.0,59,156.57999999999998,1,25
15263.0,89,156.51,1,12
17885.0,110,156.34,1,50
13898.0,133,155.93,1,12
17871.0,182,155.9,1,10
17832.0,208,155.37,1,61
12738.0,148,155.35,1,11
15447.0,85,155.17,1,9
13809.0,29,155.05,1,11
14368.0,36,155.0,1,8
14046.0,460,154.99,1,14
17698.0,93,154.95,1,8
15740.0,152,154.88,1,9
17026.0,97,154.82999999999998,2,4
17899.0,170,154.55,1,29
15226.0,71,154.41,1,8
16406.0,116,154.35,1,54
16921.0,154,154.18,1,50
17517.0,102,153.94,1,11
16351.0,90,153.9,1,8
12602.0,162,153.12,1,12
17714.0,92,153.0,1,10
16720.0,180,152.95,1,25
16248.0,78,152.94,1,7
14813.0,66,152.88,2,25
17984.0,98,152.68,1,48
18138.0,38,152.65,1,8
14066.0,45,152.55,1,7
17707.0,144,152.4,2,3
13514.0,40,152.20000000000002,1,4
14039.0,92,152.2,1,6
17898.0,190,152.06,2,27
16617.0,91,151.85,1,5
14208.0,114,151.74,1,10
13462.0,62,151.5,1,9
14362.0,96,151.5,1,37
17286.0,117,151.37,1,44
13697.0,177,151.29999999999998,1,12
16337.0,87,151.05,1,10
14073.0,130,151.04,1,13
14204.0,72,150.61,1,36
18200.0,104,150.35,1,29
15717.0,70,150.3,1,7
16932.0,82,150.23000000000002,1,44
17234.0,55,149.89000000000001,1,14
15869.0,175,149.64,2,13
17946.0,75,149.57999999999998,2,18
18262.0,182,149.48,1,13
15435.0,54,149.29,1,29
13003.0,103,149.05,3,4
17549.0,210,148.86,2,5
15526.0,24,148.44,2,4
14968.0,127,147.59,1,37
14098.0,104,147.35,1,21
14037.0,46,147.20000000000002,2,27
12864.0,216,147.12,1,3
17030.0,146,146.87,1,11
14238.0,111,146.85,1,8
16893.0,62,145.93,1,44
12565.0,80,145.92,1,9
17935.0,82,145.79,2,28
13866.0,57,145.67000000000002,1,7
15937.0,73,145.35,1,7
16598.0,73,145.04999999999998,1,10
17524.0,90,145.0,1,6
16852.0,56,144.91000000000003,2,9
12974.0,24,144.8,1,8
15748.0,50,144.36,1,19
14109.0,88,144.2,1,9
17186.0,200,144.0,2,1
12587.0,51,144.0,1,4
17578.0,138,143.45999999999998,1,5
15705.0,62,143.1,1,6
16461.0,48,142.92,1,31
13299.0,30,142.5,1,5
16287.0,298,142.5,1,8
13584.0,37,142.4,1,24
14386.0,54,142.4,1,7
17859.0,102,141.92000000000002,1,23
13561.0,83,141.85999999999999,1,14
14041.0,94,141.41,1,21
15503.0,70,141.04,1,66
15388.0,88,140.54,1,10
13483.0,160,140.34,1,10
14494.0,92,139.56,1,7
17718.0,83,139.35,1,6
16483.0,44,139.35,1,19
14772.0,82,139.26,1,9
18209.0,58,139.10000000000002,1,8
15135.0,43,139.05,1,9
13273.0,153,138.98,1,16
12902.0,66,138.68,1,10
14581.0,217,138.6,1,16
17122.0,80,138.32,1,7
13716.0,138,138.28,1,21
15663.0,106,138.14,1,9
16050.0,278,137.9,1,10
13279.0,73,137.75,1,9
17709.0,17,137.45,1,7
15836.0,26,137.37,1,10
14483.0,97,137.1,1,9
17468.0,116,137.0,2,5
15691.0,72,136.8,1,2
14247.0,47,136.76999999999998,1,19
16462.0,16,136.0,3,1
16412.0,63,135.99,1,25
12968.0,73,135.95,1,5
15042.0,30,135.93,1,5
14889.0,90,135.9,1,10
15419.0,230,135.86,1,8
16114.0,43,135.75000000000003,1,8
15174.0,145,135.75,1,11
16665.0,59,135.39999999999998,1,9
17972.0,36,135.19,1,30
13364.0,71,134.95999999999998,1,10
16055.0,22,134.8,1,8
14340.0,58,134.7,1,6
15562.0,39,134.55,1,1
14174.0,94,134.46,1,26
12837.0,24,134.1,1,12
14280.0,52,134.04,1,8
16424.0,88,133.56,1,5
14349.0,86,133.5,1,31
12445.0,62,133.4,1,4
17881.0,32,133.35000000000002,1,8
15709.0,121,133.25,1,6
17647.0,30,133.06,1,7
12512.0,96,132.18,2,31
17785.0,67,131.94,1,13
14438.0,82,131.9,1,9
12851.0,106,131.81,1,43
17455.0,66,131.7,1,8
14795.0,17,131.45000000000002,1,6
15844.0,134,130.73999999999998,1,11
16679.0,29,129.75,1,3
16611.0,47,129.49,1,9
16623.0,39,129.45,1,5
15276.0,61,128.63,1,49
16828.0,59,128.5,2,8
17297.0,65,128.18,1,49
17359.0,161,127.86,1,13
15543.0,86,127.86,1,26
13781.0,30,127.84,1,17
15578.0,52,127.1,1,13
15923.0,122,127.08,1,21
14962.0,44,126.7,1,5
16414.0,27,126.25,2,5
15463.0,106,126.14,1,7
16988.0,43,126.12,1,7
12814.0,49,125.92,1,2
13522.0,44,125.80000000000001,1,5
14861.0,117,125.79,1,6
14890.0,51,125.65,1,7
15017.0,63,125.58,1,20
12531.0,45,125.22,1,17
17148.0,82,124.88,1,9
16849.0,33,124.57,1,8
16569.0,93,124.2,1,5
14495.0,62,123.8,2,6
16658.0,40,123.24,1,8
15917.0,42,123.1,1,12
13519.0,23,122.75,1,8
13876.0,36,122.7,1,7
13638.0,93,122.64,1,8
16073.0,48,122.39999999999999,1,1
18018.0,55,122.14,2,29
13244.0,38,121.74000000000001,1,27
13182.0,201,121.18,1,11
15049.0,63,121.17000000000002,1,3
14413.0,67,121.05,1,22
15512.0,68,121.0,2,7
13002.0,73,120.94999999999999,1,7
17446.0,198,120.9,2,6
14165.0,53,120.44,1,23
18015.0,157,120.03,1,46
14259.0,68,120.0,1,5
14314.0,296,120.0,1,8
14453.0,49,119.93,1,22
16542.0,46,119.62,1,5
15266.0,18,119.3,1,6
16666.0,233,118.98,1,32
15843.0,27,118.95000000000002,1,8
17079.0,24,118.80000000000001,1,2
14155.0,25,118.75,1,6
14076.0,79,118.67,1,43
13581.0,30,118.0,1,10
12929.0,37,117.85,1,8
17654.0,41,117.55,1,22
16959.0,49,117.35000000000001,1,7
13877.0,108,117.24,1,3
17117.0,68,116.19999999999999,1,9
17601.0,103,116.00999999999999,1,9
14143.0,30,115.8,1,7
15350.0,51,115.65,1,5
13067.0,32,115.46000000000001,1,14
18027.0,78,115.31,1,21
14972.0,28,114.77,1,18
13188.0,25,114.60000000000001,1,2
14632.0,96,114.56,1,8
16247.0,182,114.56,1,16
17852.0,53,114.34,2,21
17219.0,89,114.23,1,24
14652.0,53,114.18,1,29
12938.0,140,114.14,1,9
14582.0,73,114.11,1,6
12651.0,78,114.0,1,9
14457.0,88,113.64,1,4
15445.0,58,113.5,1,5
17217.0,24,113.5,1,9
18105.0,46,113.48000000000002,1,18
16913.0,82,113.44,1,8
15280.0,154,113.12,1,16
14689.0,76,112.8,1,13
13161.0,29,112.75,1,8
16697.0,27,112.75,1,20
13807.0,36,112.6,1,7
18129.0,48,112.55000000000001,1,13
15610.0,66,112.46000000000001,1,6
17038.0,28,112.4,1,22
14271.0,88,112.32,1,10
17967.0,73,112.27,1,41
17900.0,73,112.19999999999999,2,4
13193.0,46,112.08,1,22
12756.0,144,112.07999999999998,1,4
17957.0,287,111.68,1,31
17887.0,30,111.35,1,10
18120.0,31,111.15,1,17
13508.0,24,110.97,1,12
13144.0,21,110.95,1,3
15537.0,29,110.92,1,24
15853.0,135,110.8,1,29
16963.0,35,110.55000000000001,1,7
14641.0,90,110.46,1,7
12734.0,88,110.39999999999999,1,4
16792.0,44,110.38000000000001,2,11
17901.0,24,110.38,1,19
18277.0,68,110.38,1,8
17746.0,29,110.25,1,6
17836.0,88,110.21000000000001,1,23
13133.0,32,109.8,2,7
16363.0,52,109.36000000000001,1,5
14699.0,77,109.13000000000001,1,8
14345.0,50,108.97999999999999,1,6
13170.0,141,108.81,1,29
17639.0,49,108.5,1,7
16106.0,74,108.38,1,6
13226.0,80,108.21000000000001,1,16
12956.0,34,108.07,1,19
14661.0,35,107.95,1,4
17274.0,77,107.82,1,24
16784.0,24,107.6,1,3
15395.0,17,107.45,1,7
17893.0,149,107.21,1,15
16757.0,81,106.83000000000001,1,7
15168.0,52,106.56,1,5
15070.0,36,106.2,1,1
17791.0,46,106.1,1,10
16581.0,134,105.84,1,9
15775.0,68,104.9,1,7
14027.0,62,104.82,1,6
15607.0,202,104.76,1,13
15958.0,33,104.35,1,7
18174.0,50,104.0,1,1
17548.0,58,103.3,1,5
18255.0,74,103.3,1,6
14542.0,19,103.25,1,5
18011.0,71,102.78999999999999,1,28
14836.0,45,102.44999999999999,3,5
17962.0,127,102.41,1,33
14981.0,97,102.12,1,8
13948.0,40,102.0,1,3
15212.0,36,101.8,1,5
16516.0,58,101.69999999999999,1,6
18068.0,6,101.69999999999999,1,1
17643.0,71,101.55,1,8
16006.0,84,101.4,1,8
18086.0,106,101.34,1,7
13101.0,113,101.19,1,8
16344.0,18,101.10000000000001,1,1
16498.0,45,100.97,2,15
14946.0,22,100.9,1,3
17427.0,34,100.8,1,2
14371.0,34,100.5,1,4
13703.0,10,99.5,1,1
17939.0,40,99.14,1,12
15256.0,55,98.45,1,6
17538.0,134,98.42,1,9
17349.0,102,98.25,1,8
15422.0,38,97.7,2,6
12984.0,26,97.5,1,4
17325.0,60,96.8,1,6
15216.0,28,96.6,1,2
14642.0,76,96.12,1,2
17024.0,69,95.85,3,2
17895.0,127,95.45,1,15
18249.0,128,95.34,1,8
12548.0,49,95.19999999999999,1,5
16387.0,44,94.36,1,4
13651.0,33,94.2,2,6
16339.0,21,94.05,1,17
15397.0,20,94.0,1,6
18033.0,252,93.82000000000001,1,32
15428.0,102,93.78,1,6
18227.0,21,93.75,1,5
13283.0,90,93.66,2,7
17991.0,25,93.35,2,4
12821.0,70,92.72,1,6
14054.0,62,92.46,1,6
12789.0,4,91.85,1,4
13551.0,12,91.80000000000001,1,4
13160.0,56,91.8,1,4
12659.0,105,91.68,1,5
15488.0,73,91.32000000000001,1,2
14353.0,64,90.6,1,6
13947.0,44,90.6,1,5
18084.0,312,90.47999999999999,1,1
16506.0,42,90.30000000000001,2,3
15552.0,60,90.12,1,17
16597.0,184,90.04,1,7
14117.0,72,90.0,1,3
14974.0,37,89.94,1,17
14219.0,78,89.94,1,7
14760.0,40,89.2,1,5
12686.0,107,89.14,1,7
14436.0,129,89.06,1,9
12353.0,20,89.0,1,4
15083.0,38,88.2,1,5
15180.0,36,87.5,1,6
13296.0,78,87.4,1,5
15541.0,49,85.13000000000001,1,29
13841.0,100,85.0,1,1
15729.0,28,85.0,1,5
13666.0,41,84.65,3,12
12401.0,11,84.3,1,5
17309.0,41,82.75,1,11
13006.0,55,81.57,1,4
17620.0,60,81.44,1,4
18281.0,54,80.82,1,7
16789.0,32,80.8,1,5
13967.0,42,80.7,1,2
17752.0,192,80.64,1,1
13747.0,8,79.6,1,1
15753.0,144,79.2,1,1
16078.0,16,79.2,1,1
17942.0,38,77.50000000000001,1,2
14785.0,84,77.4,2,2
13132.0,20,77.3,1,3
13992.0,64,76.8,1,5
14373.0,17,76.55,1,4
13106.0,18,76.5,1,1
17536.0,6,76.5,1,3
15668.0,72,76.32000000000001,1,1
18113.0,72,76.32000000000001,1,1
16148.0,72,76.32000000000001,1,1
14090.0,72,76.32000000000001,1,1
17995.0,133,76.1,1,2
17628.0,79,75.75,1,5
16610.0,66,75.66,1,6
13403.0,44,75.0,1,3
16468.0,31,74.9,1,2
18050.0,40,74.4,1,5
13095.0,144,74.39999999999999,1,6
17960.0,41,73.78,1,26
12506.0,23,73.5,1,23
18032.0,42,73.5,1,5
16171.0,24,73.2,1,3
17906.0,26,72.9,1,12
13686.0,70,72.0,1,8
13938.0,70,71.66,1,7
17747.0,12,71.4,1,1
13185.0,12,71.4,1,1
17022.0,108,71.0,1,7
18037.0,20,70.02,6,19
15863.0,19,68.84,2,18
14393.0,13,67.95,1,5
17382.0,25,65.4,1,2
13684.0,38,65.13,1,29
13130.0,32,64.0,1,2
13302.0,5,63.75,1,1
17263.0,36,63.440000000000005,1,23
14437.0,60,63.0,1,5
12665.0,37,63.0,1,3
14840.0,31,62.85,1,4
13218.0,88,62.63999999999999,1,5
15516.0,27,62.43,3,15
13194.0,26,60.7,1,3
17174.0,41,59.9,1,4
13391.0,4,59.8,1,1
13682.0,10,59.5,1,3
14957.0,34,58.49,1,12
13080.0,120,58.08,1,6
17775.0,72,56.4,1,3
15899.0,39,56.25,1,4
13366.0,144,56.160000000000004,1,1
16349.0,9,53.5,1,9
15504.0,33,52.83,1,13
14865.0,108,52.2,2,4
13832.0,28,52.199999999999996,1,3
15313.0,25,52.0,1,1
14682.0,80,52.0,2,1
17844.0,52,51.559999999999995,1,5
14351.0,12,51.0,1,1
13011.0,13,50.550000000000004,1,3
18184.0,60,49.8,1,1
14821.0,20,48.800000000000004,1,2
15603.0,96,48.480000000000004,1,2
16257.0,2,46.95,1,2
14080.0,48,45.599999999999994,1,4
15423.0,101,43.5,1,2
14300.0,32,43.2,1,3
15992.0,17,41.989999999999995,1,3
15178.0,30,40.5,1,3
14589.0,5,39.75,1,3
12977.0,12,39.239999999999995,1,9
16659.0,72,39.12,1,2
18019.0,7,38.45,1,5
12855.0,30,38.1,1,3
16162.0,4,37.4,1,2
17816.0,30,36.56,4,16
15940.0,4,35.8,1,1
17831.0,12,35.400000000000006,1,2
16856.0,12,35.400000000000006,1,2
14576.0,12,35.400000000000006,1,1
15744.0,120,34.8,1,3
16765.0,4,34.0,1,1
17408.0,3,32.65,1,2
13120.0,12,30.599999999999998,1,1
15657.0,24,30.0,1,1
18268.0,2,25.5,1,1
17102.0,2,25.5,1,1
16953.0,10,20.8,1,1
17986.0,10,20.8,1,1
16093.0,20,17.0,1,1
13307.0,4,15.0,1,1
15823.0,1,15.0,1,1
17763.0,12,15.0,1,1
