Date,StockCode,Quantity,Revenue,Transactions
2011-07-04,15036,35,37.849999999999994,3
2011-07-05,15036,1846,1341.38,6
2011-07-06,15036,38,33.14,2
2011-07-07,15036,19,21.369999999999997,3
2011-07-11,15036,156,129.48,3
2011-07-12,15036,36,29.879999999999995,2
2011-07-14,15036,97,81.31,5
2011-07-15,15036,3,4.89,1
2011-07-17,15036,60,49.8,3
2011-07-18,15036,173,147.59,3
2011-07-19,15036,12,9.959999999999999,1
2011-07-20,15036,73,80.58999999999999,4
2011-07-21,15036,72,59.76,4
2011-07-22,15036,24,19.919999999999998,2
2011-07-24,15036,156,129.48,2
2011-07-25,15036,9,14.669999999999998,2
2011-07-26,15036,5,8.149999999999999,2
2011-07-29,15036,624,451.92,3
2011-08-01,15036,48,39.839999999999996,1
2011-08-02,15036,12,9.959999999999999,1
2011-08-04,15036,745,549.55,4
2011-08-05,15036,114,166.61999999999998,3
2011-08-07,15036,24,19.919999999999998,2
2011-08-08,15036,17,18.11,2
2011-08-09,15036,3,4.89,1
2011-08-10,15036,50,43.099999999999994,4
2011-08-11,15036,48,39.839999999999996,2
2011-08-12,15036,150,129.29999999999998,4
2011-08-16,15036,12,9.959999999999999,1
2011-08-17,15036,12,9.959999999999999,1
2011-08-18,15036,24,19.919999999999998,1
2011-08-21,15036,12,9.959999999999999,1
2011-08-23,15036,24,19.919999999999998,1
2011-08-25,15036,12,9.959999999999999,1
2011-08-28,15036,24,19.919999999999998,1
2011-08-30,15036,93,151.58999999999997,13
2011-08-31,15036,3,4.89,1
2011-09-01,15036,48,34.56,1
2011-09-02,15036,13,21.189999999999998,3
2011-09-04,15036,24,19.919999999999998,2
2011-09-06,15036,24,19.919999999999998,2
2011-09-07,15036,17,18.11,2
2011-09-08,15036,126,109.38,2
2011-09-09,15036,48,39.839999999999996,1
2011-09-12,15036,12,9.959999999999999,1
2011-09-13,15036,40,36.4,3
2011-09-14,15036,12,9.959999999999999,1
2011-09-20,15036,24,19.919999999999998,1
2011-09-21,15036,45,44.55,4
2011-09-22,15036,24,19.919999999999998,1
2011-09-27,15036,2,3.26,1
2011-09-28,15036,14,13.219999999999999,2
2011-09-29,15036,14,13.219999999999999,2
2011-10-03,15036,96,79.67999999999999,4
2011-10-04,15036,601,433.63,2
2011-10-05,15036,12,9.959999999999999,1
2011-10-06,15036,12,9.959999999999999,1
2011-10-10,15036,62,53.059999999999995,3
2011-10-11,15036,16,16.479999999999997,3
2011-10-12,15036,36,29.88,1
2011-10-13,15036,84,69.72,2
2011-10-14,15036,26,23.18,2
2011-10-17,15036,87,74.61,3
2011-10-18,15036,5,8.149999999999999,1
2011-10-19,15036,18,19.74,2
2011-10-20,15036,48,39.839999999999996,2
2011-10-21,15036,36,29.879999999999995,2
2011-10-24,15036,4,6.52,2
2011-10-25,15036,25,21.549999999999997,2
2011-10-27,15036,24,19.919999999999998,1
2011-10-30,15036,48,39.839999999999996,1
2011-10-31,15036,15,24.45,1
2011-11-01,15036,36,29.879999999999995,2
2011-11-02,15036,27,24.81,3
2011-11-03,15036,3,4.89,1
2011-11-04,15036,2,3.26,1
2011-11-08,15036,9,14.669999999999998,1
2011-11-09,15036,48,39.839999999999996,3
2011-11-10,15036,12,9.959999999999999,1
2011-11-11,15036,14,13.219999999999999,2
2011-11-13,15036,24,19.919999999999998,2
2011-11-15,15036,30,29.699999999999996,4
2011-11-16,15036,61,51.43,3
2011-11-17,15036,1,1.63,1
2011-11-18,15036,12,9.959999999999999,1
2011-11-21,15036,24,19.919999999999998,1
2011-11-22,15036,2,3.26,1
2011-11-23,15036,84,69.72,2
2011-11-24,15036,113,97.78999999999999,6
2011-11-25,15036,14,13.219999999999999,2
2011-11-28,15036,84,69.72,3
2011-11-29,15036,2,3.26,1
2011-11-30,15036,2,3.26,1
2011-12-01,15036,1,1.63,1
2011-12-02,15036,54,49.62,3
2011-12-05,15036,5,8.149999999999999,2
2011-12-08,15036,8,13.04,3
2011-12-09,15036,1,1.63,1
2010-12-05,15039,15,12.75,2
2010-12-07,15039,1,1.66,1
2010-12-13,15039,2,1.7,1
2010-12-17,15039,2,3.32,1
2011-01-06,15039,5,5.06,2
2011-01-12,15039,30,49.8,1
2011-01-19,15039,4,3.4,1
2011-01-31,15039,15,16.65,2
2011-02-03,15039,2,3.26,1
2011-02-08,15039,2,3.26,2
2011-02-09,15039,2,3.26,1
2011-02-18,15039,4,6.52,1
2011-02-22,15039,1,1.63,1
2011-03-08,15039,1,1.63,1
2011-03-09,15039,1,1.63,1
2011-03-18,15039,6,5.1,1
2011-03-20,15039,2,1.7,1
2011-03-22,15039,17,27.709999999999997,3
2011-03-28,15039,3,4.89,1
2011-03-29,15039,1,1.63,1
2011-03-31,15039,1,1.63,1
2011-04-06,15039,2,1.7,1
2011-04-08,15039,8,6.8,2
2011-04-17,15039,7,5.95,1
2011-04-18,15039,2,3.26,2
2011-04-19,15039,10,8.5,1
2011-04-21,15039,1,0.85,1
2011-04-27,15039,25,22.029999999999998,2
2011-05-04,15039,20,17.0,1
2011-05-05,15039,300,159.0,1
2011-05-06,15039,20,17.0,1
2011-05-09,15039,1,1.63,1
2011-05-10,15039,4,3.4,1
2011-05-12,15039,60,51.0,1
2011-05-20,15039,21,18.63,2
2011-05-23,15039,10,8.5,1
2011-05-24,15039,7,6.7299999999999995,2
2011-05-25,15039,4,3.4,1
2011-05-29,15039,130,110.5,1
2011-05-31,15039,28,23.8,1
2011-06-02,15039,6,5.88,2
2011-06-05,15039,10,8.5,1
2011-06-06,15039,40,65.19999999999999,1
2011-06-07,15039,26,33.019999999999996,3
2011-06-09,15039,254,139.02,2
2011-06-10,15039,49,42.43,2
2011-06-14,15039,1,1.63,1
2011-06-15,15039,9,8.43,3
2011-06-21,15039,1,1.63,1
2011-06-22,15039,30,25.5,2
2011-06-24,15039,30,25.5,1
2011-06-28,15039,12,10.2,1
2011-06-29,15039,1,1.63,1
2011-06-30,15039,1,1.63,1
2011-07-04,15039,2,3.26,1
2011-07-06,15039,105,91.59,3
2011-07-07,15039,10,8.5,1
2011-07-11,15039,8,13.04,1
2011-07-12,15039,22,35.86,1
2011-07-19,15039,80,68.0,2
2011-07-24,15039,12,10.2,1
2011-07-25,15039,1,1.63,1
2011-07-28,15039,1,1.63,1
2011-08-02,15039,12,10.2,1
2011-08-03,15039,11,10.91,3
2011-08-04,15039,2,3.26,1
2011-08-08,15039,1,1.63,1
2011-08-10,15039,6,5.1,1
2011-08-12,15039,10,8.5,1
2011-08-17,15039,2,1.7,1
2011-08-18,15039,6,5.1,1
2011-08-25,15039,20,17.0,1
2011-08-30,15039,82,133.65999999999997,6
2011-09-04,15039,1,0.85,1
2011-09-05,15039,1,0.85,1
2011-09-08,15039,48,40.8,1
2011-09-12,15039,1,0.85,1
2011-09-20,15039,1,0.85,1
2011-09-21,15039,4,6.52,1
2011-09-22,15039,4,3.4,1
2011-09-27,15039,1,1.63,1
2011-10-03,15039,1,1.63,1
2011-10-04,15039,2,3.26,1
2011-10-12,15039,13,11.829999999999998,2
2011-10-18,15039,52,29.759999999999998,2
2011-10-24,15039,51,44.13,2
2011-10-31,15039,15,24.45,1
2011-11-08,15039,1,1.63,1
2011-11-09,15039,15,15.09,2
2011-11-11,15039,84,136.13999999999996,3
2011-11-14,15039,1,0.85,1
2011-11-15,15039,6,5.88,2
2011-11-16,15039,4,6.52,1
2011-11-20,15039,1,0.85,1
2011-11-21,15039,11,10.129999999999999,2
2011-11-22,15039,4,6.52,1
2011-11-23,15039,10,8.5,1
2011-11-24,15039,9,11.549999999999999,2
2011-11-25,15039,61,98.64999999999999,2
2011-11-29,15039,1,1.63,1
2011-12-01,15039,1,1.63,1
2011-12-05,15039,41,66.04999999999998,2
2011-12-06,15039,3,4.89,1
2011-12-08,15039,1,0.85,1
2011-12-09,15039,1,1.63,1
2010-12-21,15044A,6,17.700000000000003,1
2011-01-17,15044A,1,2.95,1
2011-01-23,15044A,1,2.95,1
2011-01-26,15044A,18,53.1,1
2011-02-01,15044A,7,20.650000000000002,2
2011-02-02,15044A,1,2.95,1
2011-02-22,15044A,4,23.16,1
2011-02-25,15044A,1,2.95,1
2011-03-03,15044A,1,5.79,1
2011-03-04,15044A,50,127.49999999999999,1
2011-03-08,15044A,6,17.700000000000003,1
2011-03-09,15044A,6,17.700000000000003,1
2011-03-14,15044A,6,17.700000000000003,1
2011-03-16,15044A,6,17.700000000000003,1
2011-03-17,15044A,1,2.95,1
2011-03-18,15044A,6,17.700000000000003,1
2011-03-27,15044A,6,17.700000000000003,1
2011-03-30,15044A,1,5.79,1
2011-04-01,15044A,6,17.700000000000003,1
2011-04-04,15044A,6,17.700000000000003,1
2011-04-05,15044A,6,17.700000000000003,1
2011-04-12,15044A,2,5.9,1
2011-04-13,15044A,6,17.700000000000003,1
2011-04-14,15044A,6,17.700000000000003,1
2011-04-19,15044A,2,11.58,1
2011-04-21,15044A,8,26.440000000000005,3
2011-05-03,15044A,1,5.79,1
2011-05-05,15044A,7,23.490000000000002,2
2011-05-06,15044A,6,17.700000000000003,1
2011-05-12,15044A,18,53.1,1
2011-05-16,15044A,1,5.79,1
2011-05-18,15044A,6,17.700000000000003,1
2011-05-19,15044A,7,20.650000000000002,2
2011-05-22,15044A,1,2.95,1
2011-05-23,15044A,6,17.700000000000003,1
2011-05-24,15044A,8,26.440000000000005,3
2011-05-25,15044A,1,5.79,1
2011-05-27,15044A,10,29.500000000000004,2
2011-05-29,15044A,1,2.95,1
2011-06-06,15044A,6,17.700000000000003,1
2011-06-07,15044A,1,5.79,1
2011-06-08,15044A,6,17.700000000000003,1
2011-06-09,15044A,6,17.700000000000003,1
2011-06-10,15044A,6,17.700000000000003,1
2011-06-15,15044A,9,26.55,1
2011-06-19,15044A,1,2.95,1
2011-06-20,15044A,6,23.380000000000003,2
2011-06-22,15044A,1,2.95,1
2011-06-23,15044A,6,17.700000000000003,1
2011-06-24,15044A,3,17.37,1
2011-06-26,15044A,6,17.700000000000003,1
2011-06-27,15044A,4,11.8,2
2011-06-29,15044A,2,5.9,1
2011-07-05,15044A,2,11.58,2
2011-07-11,15044A,14,41.300000000000004,2
2011-07-12,15044A,12,35.400000000000006,1
2011-07-14,15044A,12,35.400000000000006,2
2011-07-18,15044A,6,17.700000000000003,1
2011-07-21,15044A,6,17.700000000000003,1
2011-07-29,15044A,1,5.79,1
2011-08-01,15044A,1,2.95,1
2011-08-07,15044A,6,17.700000000000003,1
2011-08-08,15044A,7,23.490000000000002,2
2011-08-10,15044A,5,28.95,1
2011-08-30,15044A,2,11.58,2
2011-08-31,15044A,6,17.700000000000003,1
2011-09-05,15044A,2,11.58,1
2011-09-08,15044A,1,5.79,1
2011-09-14,15044A,18,53.10000000000001,2
2011-09-20,15044A,5,14.75,2
2011-09-25,15044A,6,17.700000000000003,1
2011-10-23,15044A,3,8.850000000000001,1
2011-11-04,15044A,1,2.95,1
2011-11-09,15044A,2,5.9,1
2011-11-14,15044A,1,5.79,1
2011-11-15,15044A,1,5.79,1
2011-11-17,15044A,18,53.10000000000001,3
2011-11-21,15044A,6,17.700000000000003,1
2011-11-25,15044A,4,11.8,1
2011-11-27,15044A,1,2.95,1
2011-12-02,15044A,1,5.79,1
2011-12-05,15044A,2,8.74,2
2010-12-01,15044B,1,2.95,1
2010-12-06,15044B,2,8.86,2
2011-01-18,15044B,6,17.700000000000003,1
2011-01-26,15044B,18,53.1,1
2011-02-01,15044B,12,35.400000000000006,1
2011-02-02,15044B,1,5.79,1
2011-02-08,15044B,1,2.95,1
2011-02-21,15044B,1,5.79,1
2011-02-28,15044B,1,2.95,1
2011-03-03,15044B,1,5.79,1
2011-03-04,15044B,50,127.49999999999999,1
2011-03-09,15044B,6,17.700000000000003,1
2011-03-14,15044B,6,17.700000000000003,1
2011-03-17,15044B,1,5.79,1
2011-03-18,15044B,6,17.700000000000003,1
2011-04-01,15044B,6,17.700000000000003,1
2011-04-03,15044B,1,2.95,1
2011-04-04,15044B,7,23.490000000000002,2
2011-04-12,15044B,3,8.850000000000001,2
2011-04-13,15044B,6,17.700000000000003,1
2011-04-18,15044B,1,5.79,1
2011-04-19,15044B,2,11.58,1
2011-04-21,15044B,2,5.9,1
2011-05-05,15044B,8,29.28,2
2011-05-06,15044B,6,17.700000000000003,1
2011-05-10,15044B,1,2.95,1
2011-05-12,15044B,15,44.25000000000001,2
2011-05-15,15044B,1,2.95,1
2011-05-16,15044B,1,5.79,1
2011-05-17,15044B,6,17.700000000000003,1
2011-05-18,15044B,6,17.700000000000003,1
2011-05-19,15044B,7,20.650000000000002,2
2011-05-22,15044B,51,130.45,2
2011-05-23,15044B,6,17.700000000000003,1
2011-05-24,15044B,2,5.9,1
2011-05-27,15044B,2,5.9,1
2011-06-06,15044B,1,5.79,1
2011-06-07,15044B,1,5.79,1
2011-06-09,15044B,6,17.700000000000003,1
2011-06-10,15044B,6,17.700000000000003,1
2011-06-15,15044B,9,26.55,1
2011-06-16,15044B,6,17.700000000000003,1
2011-06-19,15044B,1,2.95,1
2011-06-22,15044B,1,2.95,1
2011-06-27,15044B,5,14.750000000000002,2
2011-06-30,15044B,1,2.95,1
2011-07-04,15044B,5,14.75,1
2011-07-11,15044B,8,23.6,1
2011-07-14,15044B,6,17.700000000000003,1
2011-07-21,15044B,6,17.700000000000003,1
2011-09-20,15044B,3,8.850000000000001,1
2011-09-28,15044B,3,8.850000000000001,1
2010-12-06,15044C,3,14.77,2
2010-12-10,15044C,1,5.91,1
2010-12-21,15044C,6,17.700000000000003,1
2011-01-17,15044C,5,28.95,1
2011-01-31,15044C,2,11.58,1
2011-02-01,15044C,6,17.700000000000003,1
2011-02-28,15044C,2,5.9,1
2011-03-04,15044C,51,133.29,2
2011-03-07,15044C,3,8.850000000000001,1
2011-03-08,15044C,12,35.400000000000006,2
2011-03-13,15044C,1,2.95,1
2011-03-17,15044C,1,5.79,1
2011-03-27,15044C,12,35.400000000000006,1
2011-03-31,15044C,2,11.58,2
2011-04-04,15044C,7,23.490000000000002,2
2011-04-12,15044C,1,2.95,1
2011-04-19,15044C,3,17.37,2
2011-04-21,15044C,1,2.95,1
2011-04-26,15044C,2,11.58,1
2011-04-27,15044C,2,8.74,2
2011-05-05,15044C,2,11.58,2
2011-05-06,15044C,6,17.700000000000003,1
2011-05-09,15044C,1,5.79,1
2011-05-10,15044C,1,2.95,1
2011-05-12,15044C,3,8.850000000000001,1
2011-05-18,15044C,3,8.850000000000001,1
2011-05-22,15044C,4,11.8,2
2011-05-24,15044C,9,29.390000000000004,3
2011-05-27,15044C,6,17.700000000000003,1
2011-06-05,15044C,1,2.95,1
2011-06-07,15044C,1,5.79,1
2011-06-08,15044C,7,20.650000000000002,2
2011-06-10,15044C,6,17.700000000000003,1
2011-06-15,15044C,6,17.700000000000003,1
2011-06-19,15044C,8,23.6,2
2011-06-20,15044C,1,5.79,1
2011-06-21,15044C,1,2.95,1
2011-06-22,15044C,1,2.95,1
2011-06-23,15044C,6,17.700000000000003,1
2011-06-24,15044C,3,17.37,1
2011-06-27,15044C,3,8.850000000000001,1
2011-07-01,15044C,1,2.95,1
2011-07-04,15044C,2,8.74,2
2011-07-06,15044C,1,5.79,1
2011-07-11,15044C,14,41.300000000000004,2
2011-07-12,15044C,12,35.400000000000006,1
2011-07-14,15044C,7,23.490000000000002,2
2011-07-26,15044C,3,17.37,1
2011-08-01,15044C,1,2.95,1
2011-08-04,15044C,2,11.58,1
2011-08-07,15044C,6,17.700000000000003,1
2011-08-22,15044C,6,17.700000000000003,1
2011-08-30,15044C,1,5.79,1
2011-09-04,15044C,6,17.700000000000003,1
2011-09-05,15044C,2,11.58,1
2011-09-14,15044C,12,35.400000000000006,1
2011-09-20,15044C,4,11.8,2
2011-09-25,15044C,6,17.700000000000003,1
2011-09-29,15044C,1,2.95,1
2011-10-04,15044C,1,2.95,1
2011-10-18,15044C,1,5.79,1
2011-10-23,15044C,4,11.8,2
2011-11-09,15044C,2,5.9,1
2011-11-13,15044C,4,11.8,1
2011-11-17,15044C,6,17.700000000000003,1
2011-11-21,15044C,2,5.9,1
2011-11-25,15044C,1,2.95,1
2011-11-27,15044C,1,2.95,1
2011-12-05,15044C,1,2.95,1
2011-12-06,15044C,1,2.95,1
2010-12-06,15044D,1,5.91,1
2011-01-17,15044D,7,23.490000000000002,2
2011-01-18,15044D,6,17.700000000000003,1
2011-01-23,15044D,2,5.9,1
2011-01-26,15044D,18,53.1,1
2011-02-01,15044D,6,17.700000000000003,1
2011-02-28,15044D,2,11.58,1
2011-03-03,15044D,8,23.6,1
2011-03-04,15044D,50,127.49999999999999,1
2011-03-10,15044D,1,5.79,1
2011-03-13,15044D,1,2.95,1
2011-03-14,15044D,6,17.700000000000003,1
2011-03-17,15044D,51,130.45,2
2011-03-18,15044D,10,29.5,1
2011-03-27,15044D,6,17.700000000000003,1
2011-04-01,15044D,6,17.700000000000003,1
2011-04-03,15044D,1,2.95,1
2011-04-04,15044D,7,23.490000000000002,2
2011-04-06,15044D,1,2.95,1
2011-04-07,15044D,1,2.95,1
2011-04-10,15044D,1,2.95,1
2011-04-12,15044D,3,8.850000000000001,1
2011-04-13,15044D,6,17.700000000000003,1
2011-04-21,15044D,2,5.9,2
2011-05-05,15044D,7,23.490000000000002,2
2011-05-06,15044D,6,17.700000000000003,1
2011-05-12,15044D,21,61.95,2
2011-05-17,15044D,6,17.700000000000003,1
2011-05-18,15044D,6,17.700000000000003,1
2011-05-19,15044D,1,2.95,1
2011-05-22,15044D,1,2.95,1
2011-05-23,15044D,6,17.700000000000003,1
2011-05-24,15044D,8,26.440000000000005,3
2011-05-27,15044D,6,17.700000000000003,1
2011-06-06,15044D,2,5.9,1
2011-06-07,15044D,1,5.79,1
2011-06-08,15044D,1,2.95,1
2011-06-09,15044D,12,35.400000000000006,1
2011-06-13,15044D,1,2.95,1
2011-06-15,15044D,9,26.55,1
2011-06-19,15044D,1,2.95,1
2011-06-26,15044D,6,17.700000000000003,1
2011-06-27,15044D,2,5.9,1
2011-07-01,15044D,3,8.850000000000001,1
2011-07-04,15044D,5,14.75,1
2011-07-06,15044D,70,178.5,1
2011-07-11,15044D,6,17.700000000000003,1
2011-07-12,15044D,12,35.400000000000006,1
2011-07-14,15044D,6,17.700000000000003,1
2011-07-18,15044D,6,17.700000000000003,1
2011-07-21,15044D,1,2.95,1
2011-08-01,15044D,1,2.95,1
2011-08-04,15044D,4,23.16,1
2011-08-07,15044D,18,53.10000000000001,2
2011-08-30,15044D,2,11.58,2
2011-09-04,15044D,5,14.75,1
2011-09-06,15044D,1,2.95,1
2011-09-09,15044D,1,2.95,1
2011-09-14,15044D,12,35.400000000000006,1
2011-09-20,15044D,75,192.45,2
2011-09-28,15044D,6,17.700000000000003,1
2011-10-04,15044D,1,2.95,1
2011-10-11,15044D,72,183.6,1
2011-10-23,15044D,5,14.75,1
2011-11-09,15044D,2,5.9,1
2011-11-13,15044D,4,11.8,1
2011-11-17,15044D,6,17.700000000000003,1
2011-11-24,15044D,1,2.95,1
2011-11-25,15044D,3,8.850000000000001,1
2011-11-27,15044D,1,2.95,1
2011-11-28,15044D,7,23.490000000000002,2
2011-12-05,15044D,2,5.9,1
2010-12-01,15056BL,20,113.0,3
2010-12-02,15056BL,30,160.5,4
2010-12-03,15056BL,10,59.50000000000001,2
2010-12-05,15056BL,15,89.25,3
2010-12-06,15056BL,3,17.85,1
2010-12-07,15056BL,4,37.34,2
2010-12-08,15056BL,2,11.9,1
2010-12-09,15056BL,12,71.4,1
2010-12-10,15056BL,8,54.370000000000005,4
2010-12-12,15056BL,2,11.9,1
2010-12-13,15056BL,9,67.09,3
2010-12-16,15056BL,13,77.35000000000001,3
2010-12-17,15056BL,39,245.59000000000003,3
2010-12-20,15056BL,26,154.70000000000002,2
2010-12-23,15056BL,1,12.72,1
2011-01-04,15056BL,4,23.8,2
2011-01-05,15056BL,10,59.50000000000001,2
2011-01-06,15056BL,72,368.4,2
2011-01-07,15056BL,6,35.7,2
2011-01-09,15056BL,3,17.85,1
2011-01-13,15056BL,3,17.85,1
2011-01-14,15056BL,14,83.30000000000001,2
2011-01-16,15056BL,2,11.9,1
2011-01-17,15056BL,4,23.8,2
2011-01-18,15056BL,1,5.95,1
2011-01-20,15056BL,60,297.0,1
2011-01-24,15056BL,4,30.310000000000002,2
2011-01-25,15056BL,3,17.85,1
2011-01-26,15056BL,1,12.46,1
2011-01-27,15056BL,3,17.85,1
2011-01-31,15056BL,3,24.36,2
2011-02-01,15056BL,51,303.45,3
2011-02-02,15056BL,15,89.25,1
2011-02-04,15056BL,3,17.85,1
2011-02-07,15056BL,2,11.9,1
2011-02-08,15056BL,1,5.95,1
2011-02-09,15056BL,3,17.85,1
2011-02-10,15056BL,1,5.95,1
2011-02-11,15056BL,4,23.8,2
2011-02-15,15056BL,2,11.9,1
2011-02-16,15056BL,3,17.85,1
2011-02-20,15056BL,1,5.95,1
2011-02-21,15056BL,1,5.95,1
2011-02-23,15056BL,4,23.8,1
2011-02-25,15056BL,24,142.8,1
2011-03-04,15056BL,11,65.45,2
2011-03-11,15056BL,4,23.8,2
2011-03-14,15056BL,2,11.9,1
2011-03-16,15056BL,3,17.85,1
2011-03-18,15056BL,35,208.25,2
2011-03-20,15056BL,12,71.4,1
2011-03-22,15056BL,36,214.20000000000002,1
2011-03-24,15056BL,3,17.85,2
2011-03-25,15056BL,15,89.25,2
2011-03-28,15056BL,1,5.95,1
2011-04-01,15056BL,1,5.95,1
2011-04-06,15056BL,1,5.95,1
2011-04-08,15056BL,4,30.310000000000002,2
2011-04-10,15056BL,1,5.95,1
2011-04-12,15056BL,3,17.85,1
2011-04-14,15056BL,4,23.8,2
2011-04-15,15056BL,6,35.7,2
2011-04-18,15056BL,25,148.75,1
2011-04-19,15056BL,1,5.95,1
2011-04-21,15056BL,3,17.85,1
2011-04-27,15056BL,24,142.8,1
2011-04-28,15056BL,18,107.10000000000001,1
2011-05-03,15056BL,1,5.95,1
2011-05-06,15056BL,63,314.85,2
2011-05-09,15056BL,1,12.46,1
2011-05-10,15056BL,26,154.70000000000002,4
2011-05-12,15056BL,60,297.0,1
2011-05-15,15056BL,1,5.95,1
2011-05-16,15056BL,1,5.95,1
2011-05-18,15056BL,6,35.7,2
2011-05-19,15056BL,15,89.25,1
2011-05-20,15056BL,6,35.7,1
2011-05-23,15056BL,6,35.7,2
2011-05-24,15056BL,3,30.87,3
2011-05-25,15056BL,6,35.7,2
2011-05-26,15056BL,3,17.85,1
2011-06-01,15056BL,1,12.46,1
2011-06-02,15056BL,19,49.05,3
2011-06-05,15056BL,1,5.95,1
2011-06-06,15056BL,3,17.85,1
2011-06-07,15056BL,7,41.65,1
2011-06-10,15056BL,18,107.10000000000001,1
2011-06-13,15056BL,3,17.85,1
2011-06-15,15056BL,3,17.85,1
2011-06-16,15056BL,9,53.550000000000004,2
2011-06-20,15056BL,33,196.35000000000002,4
2011-06-21,15056BL,5,36.260000000000005,2
2011-06-23,15056BL,2,11.9,1
2011-06-24,15056BL,24,142.8,1
2011-06-26,15056BL,8,47.6,1
2011-06-28,15056BL,6,35.7,1
2011-06-30,15056BL,2,18.41,2
2011-07-01,15056BL,5,29.75,2
2011-07-04,15056BL,120,594.0,1
2011-07-05,15056BL,27,160.65,2
2011-07-08,15056BL,3,17.85,1
2011-07-10,15056BL,13,77.35000000000001,2
2011-07-12,15056BL,12,71.4,1
2011-07-13,15056BL,6,25.5,1
2011-07-14,15056BL,4,23.8,2
2011-07-15,15056BL,30,178.5,2
2011-07-17,15056BL,61,302.95,2
2011-07-18,15056BL,67,345.16,5
2011-07-19,15056BL,7,41.650000000000006,2
2011-07-20,15056BL,1,5.95,1
2011-07-21,15056BL,1,5.95,1
2011-07-22,15056BL,24,142.8,1
2011-07-24,15056BL,120,594.0,1
2011-07-25,15056BL,6,35.7,2
2011-07-26,15056BL,5,29.75,2
2011-07-28,15056BL,3,17.85,1
2011-08-02,15056BL,10,53.5,2
2011-08-03,15056BL,60,297.0,1
2011-08-05,15056BL,12,71.4,1
2011-08-08,15056BL,3,17.85,1
2011-08-10,15056BL,8,86.66,3
2011-08-11,15056BL,3,17.85,1
2011-08-15,15056BL,6,35.7,2
2011-08-17,15056BL,1,5.95,1
2011-08-18,15056BL,27,160.65,2
2011-08-19,15056BL,60,297.0,1
2011-08-21,15056BL,1,5.95,1
2011-08-22,15056BL,3,17.85,1
2011-08-23,15056BL,5,29.75,2
2011-08-24,15056BL,6,35.7,1
2011-08-25,15056BL,9,53.550000000000004,2
2011-08-26,15056BL,6,35.7,2
2011-08-28,15056BL,1,5.95,1
2011-09-02,15056BL,3,17.85,2
2011-09-04,15056BL,12,71.4,1
2011-09-05,15056BL,3,17.85,1
2011-09-06,15056BL,4,23.8,1
2011-09-07,15056BL,6,35.7,2
2011-09-08,15056BL,3,24.36,2
2011-09-09,15056BL,43,255.85,3
2011-09-11,15056BL,62,308.9,2
2011-09-13,15056BL,2,11.9,1
2011-09-14,15056BL,37,220.15,2
2011-09-15,15056BL,3,17.85,1
2011-09-16,15056BL,3,17.85,1
2011-09-19,15056BL,9,53.550000000000004,2
2011-09-20,15056BL,7,41.650000000000006,2
2011-09-21,15056BL,3,17.85,1
2011-09-23,15056BL,13,67.15,3
2011-09-26,15056BL,27,160.65,2
2011-09-27,15056BL,12,71.4,1
2011-09-28,15056BL,4,30.310000000000002,2
2011-09-29,15056BL,2,11.9,1
2011-09-30,15056BL,3,17.85,1
2011-10-02,15056BL,38,226.10000000000002,2
2011-10-05,15056BL,183,908.85,2
2011-10-06,15056BL,6,35.7,2
2011-10-07,15056BL,2,11.9,1
2011-10-09,15056BL,4,23.8,2
2011-10-12,15056BL,2,11.9,1
2011-10-13,15056BL,27,133.65,1
2011-10-14,15056BL,7,41.65,1
2011-10-16,15056BL,1,5.95,1
2011-10-17,15056BL,7,48.160000000000004,3
2011-10-18,15056BL,3,17.85,2
2011-10-21,15056BL,30,178.5,2
2011-10-23,15056BL,3,17.85,2
2011-10-24,15056BL,121,599.95,3
2011-10-26,15056BL,33,196.35000000000002,3
2011-10-27,15056BL,9,53.550000000000004,1
2011-10-28,15056BL,3,17.85,1
2011-10-30,15056BL,2,11.9,1
2011-10-31,15056BL,68,351.11,4
2011-11-01,15056BL,7,41.650000000000006,2
2011-11-02,15056BL,4,30.310000000000002,2
2011-11-03,15056BL,3,17.85,1
2011-11-06,15056BL,9,53.550000000000004,1
2011-11-07,15056BL,2,11.9,1
2011-11-08,15056BL,2,24.92,1
2011-11-09,15056BL,18,107.1,3
2011-11-10,15056BL,9,53.55,4
2011-11-11,15056BL,14,83.30000000000001,3
2011-11-14,15056BL,10,59.5,4
2011-11-15,15056BL,48,237.60000000000002,1
2011-11-16,15056BL,4,23.8,1
2011-11-17,15056BL,5,29.75,2
2011-11-18,15056BL,6,35.7,1
2011-11-21,15056BL,9,53.550000000000004,2
2011-11-22,15056BL,2,11.9,1
2011-11-23,15056BL,6,35.7,1
2011-11-25,15056BL,3,17.85,1
2011-11-30,15056BL,8,54.11,3
2011-12-02,15056BL,2,11.9,1
2011-12-05,15056BL,1,12.46,1
2011-12-06,15056BL,2,18.41,2
2011-12-07,15056BL,6,35.7,1
2011-12-08,15056BL,25,155.26000000000002,2
2011-12-09,15056BL,36,214.20000000000002,1
2010-12-01,15056N,50,236.3,3
2010-12-02,15056N,1,5.95,1
2010-12-03,15056N,1,5.95,1
2010-12-05,15056N,13,77.35000000000001,2
2010-12-06,15056N,10,66.27000000000001,4
2010-12-07,15056N,2,11.9,1
2010-12-08,15056N,2,11.9,1
2010-12-09,15056N,1,12.72,1
2010-12-10,15056N,5,43.290000000000006,2
2010-12-12,15056N,2,11.9,2
